LoanID,Jurisdiction,Borrower,Sector,OriginalAmount(USDk),OutstandingAmount(USDk),EAD(USDk),Rating,PD,LGD,InterestRate(%),OriginationDate,MaturityDate,Stage,DaysPastDue,DefaultFlag
LON03741,GU,"Abbott, Wallace and Turner",PrivateWealth,556.18,519.84,545.06,BB,0.02,0.25,4.13,2020-08-04,2027-03-19,1,0,0
LON03742,KY,Brown LLC,Retail,1184.32,941.88,951.68,AA,0.0005,0.45,4.83,2020-07-06,2026-12-24,1,60,0
LON03743,KY,Snyder Inc,RealEstate,2184.7,2069.47,2150.77,BBB,0.005,0.45,4.12,2019-12-30,2025-09-17,1,0,0
LON03744,KY,Young-Gilbert,InvestmentHoldCo,430.03,361.17,367.96,B,0.05,0.6,6.1,2022-09-12,2028-03-23,1,90,0
LON03745,GU,Burton LLC,Shipping,410.08,383.32,383.75,AAA,0.0001,0.35,5.92,2022-08-04,2029-08-10,1,0,0
LON03746,JE,Moore and Sons,Retail,1005.52,962.59,979.68,BBB,0.005,0.35,4.39,2023-04-12,2027-11-20,1,60,0
LON03747,BM,Flowers Ltd,RealEstate,399.27,344.73,358.38,BBB,0.005,0.25,6.94,2022-04-13,2026-10-20,1,90,0
LON03748,KY,"Stewart, Kaufman and Oneill",Hospitality,1034.48,828.08,863.49,A,0.001,0.45,5.3,2021-05-05,2027-08-23,1,0,0
LON03749,BM,"Simpson, Johnston and Kline",PrivateWealth,655.9,582.43,611.5,BBB,0.005,0.25,8.06,2024-02-11,2029-08-14,1,90,0
LON03750,BM,Torres PLC,Hospitality,451.12,373.1,387.5,A,0.001,0.45,8.75,2022-08-06,2027-02-15,1,0,0
LON03751,KY,Johnson-Salazar,InvestmentHoldCo,292.95,275.74,275.93,BBB,0.005,0.25,3.64,2020-03-28,2025-12-31,1,60,0
LON03752,KY,Nelson-Collins,Energy,194.4,170.54,172.76,A,0.001,0.35,8.64,2022-12-21,2024-03-22,1,90,0
LON03753,BM,Williams-Schroeder,Retail,1543.78,1346.25,1397.01,A,0.001,0.6,4.55,2021-10-19,2029-09-27,1,30,0
LON03754,KY,White-Black,PrivateWealth,1458.96,1372.68,1415.22,A,0.001,0.45,3.22,2023-04-27,2024-06-09,1,90,0
LON03755,BM,"Adams, Carter and Buck",Energy,1242.31,1121.97,1143.92,BBB,0.005,0.35,4.69,2021-09-26,2023-03-22,1,0,0
LON03756,KY,Romero-Miller,RealEstate,1462.57,1441.33,1492.39,B,0.05,0.45,5.46,2019-11-05,2027-05-03,1,60,0
LON03757,BM,Valdez-Cardenas,Technology,933.65,745.11,773.69,A,0.001,0.6,4.73,2022-07-23,2029-03-29,1,0,0
LON03758,KY,Jones Ltd,Technology,812.88,654.98,674.64,BB,0.02,0.25,6.22,2022-08-18,2028-10-13,1,0,0
LON03759,BM,James PLC,Hospitality,241.19,240.41,240.81,BB,0.02,0.35,7.31,2023-01-09,2032-06-15,1,60,0
LON03760,BM,Silva-Zimmerman,Retail,1293.12,1239.86,1261.27,A,0.001,0.35,4.53,2023-10-01,2031-04-14,1,30,0
LON03761,BM,Bryant Inc,Technology,1894.67,1768.34,1798.91,A,0.001,0.25,7.41,2023-03-31,2029-12-17,1,0,0
LON03762,KY,Meyer-Mathews,Retail,462.9,442.17,445.46,BBB,0.005,0.6,7.81,2022-05-26,2025-03-31,1,90,0
LON03763,BM,Odonnell Inc,RealEstate,1332.82,1032.35,1049.16,AA,0.0005,0.25,3.29,2022-05-29,2025-04-07,1,60,0
LON03764,BM,Wu-Watson,PrivateWealth,1624.7,1261.39,1313.12,BB,0.02,0.45,3.5,2019-10-22,2022-05-17,1,0,0
LON03765,BM,Cabrera-Wilson,Shipping,930.61,875.56,899.65,B,0.05,0.25,4.52,2022-03-16,2031-01-02,1,30,0
LON03766,BM,"Wheeler, Brooks and Nixon",InvestmentHoldCo,471.71,459.22,465.14,BB,0.02,0.25,3.95,2020-11-27,2025-08-05,1,0,0
LON03767,JE,"Thomas, Berg and Koch",PrivateWealth,496.05,382.06,391.3,A,0.001,0.45,8.35,2020-02-01,2027-11-05,1,0,0
LON03768,GU,Craig-Perry,Technology,1104.5,874.21,903.66,AAA,0.0001,0.25,6.31,2022-04-02,2026-09-05,1,0,0
LON03769,KY,"Davis, Frederick and Thomas",InvestmentHoldCo,1520.3,1413.89,1480.62,A,0.001,0.6,6.15,2020-09-28,2029-12-29,3,0,0
LON03770,BM,Hunt LLC,RealEstate,393.61,319.96,331.78,BBB,0.005,0.45,4.92,2021-04-16,2028-03-02,1,0,0
LON03771,GU,Perez Ltd,RealEstate,760.05,616.1,643.59,BBB,0.005,0.25,5.28,2020-06-29,2022-09-30,1,0,0
LON03772,BM,Schaefer and Sons,Technology,465.19,382.41,392.13,A,0.001,0.45,3.28,2023-12-07,2027-04-12,1,60,0
LON03773,BM,Salazar-Andrews,RealEstate,707.67,651.67,673.83,AAA,0.0001,0.45,5.36,2020-03-31,2025-09-11,2,0,0
LON03774,BM,Scott and Sons,Energy,1219.52,1112.73,1128.68,BBB,0.005,0.35,8.9,2021-04-11,2030-02-27,1,0,0
LON03775,BM,"Murphy, Diaz and Foster",Shipping,346.34,307.98,308.63,B,0.05,0.25,4.56,2020-09-07,2026-11-09,1,90,0
LON03776,KY,"Harvey, Horton and Wells",Energy,2551.13,1983.61,2059.44,BBB,0.005,0.45,4.61,2023-03-04,2029-12-02,1,60,0
LON03777,KY,Patterson-Norris,InvestmentHoldCo,460.88,414.44,419.24,A,0.001,0.6,4.27,2020-01-24,2025-04-23,1,60,0
LON03778,BM,"Snyder, Callahan and Frederick",Technology,722.1,625.26,642.68,BB,0.02,0.45,7.24,2021-03-01,2030-09-02,1,0,0
LON03779,GU,"Frost, King and Espinoza",InvestmentHoldCo,108.79,104.19,106.73,AA,0.0005,0.35,3.79,2022-12-25,2024-08-06,1,0,0
LON03780,BM,Scott LLC,PrivateWealth,1033.29,1007.36,1030.98,BB,0.02,0.45,3.29,2021-01-24,2030-10-12,1,30,0
LON03781,KY,Gordon Ltd,PrivateWealth,457.31,353.3,367.24,BBB,0.005,0.6,6.01,2023-07-29,2033-06-20,3,0,0
LON03782,BM,Crawford PLC,Energy,840.93,800.94,821.87,BBB,0.005,0.6,8.92,2023-03-28,2030-10-22,1,90,0
LON03783,KY,Daniel LLC,RealEstate,677.13,590.78,615.87,B,0.05,0.6,5.91,2022-12-30,2031-05-23,1,90,0
LON03784,KY,"Franco, Perry and Williams",Technology,485.76,433.73,452.97,B,0.05,0.6,7.09,2024-06-08,2032-09-15,1,0,0
LON03785,GU,Gonzales and Sons,Shipping,1274.11,1039.57,1079.09,BB,0.02,0.45,8.6,2022-01-18,2030-03-23,1,0,0
LON03786,BM,Jennings and Sons,Energy,832.4,698.95,732.82,BBB,0.005,0.6,6.99,2022-07-30,2029-07-10,1,60,0
LON03787,KY,"Frost, Brown and Silva",Hospitality,338.71,308.54,317.31,BBB,0.005,0.35,7.52,2023-01-06,2029-03-03,1,30,0
LON03788,JE,Pittman-Garza,Hospitality,2095.84,1689.96,1690.0,B,0.05,0.35,4.26,2022-02-03,2026-09-16,1,0,0
LON03789,GU,Maddox-Sanchez,Hospitality,621.98,496.91,501.6,BB,0.02,0.6,5.38,2020-01-12,2027-09-29,1,60,0
LON03790,BM,Johnson Inc,Hospitality,1012.29,783.08,799.07,A,0.001,0.6,3.92,2019-12-26,2023-03-08,1,90,0
LON03791,GU,Taylor-Ballard,PrivateWealth,302.75,302.71,309.87,BBB,0.005,0.35,7.79,2023-09-04,2028-04-03,1,90,0
LON03792,KY,"Brooks, Lee and Dixon",PrivateWealth,871.41,671.96,677.22,BB,0.02,0.35,5.85,2023-01-07,2025-04-22,1,0,0
LON03793,GU,"Cobb, Phillips and Smith",PrivateWealth,1108.97,945.35,966.82,BB,0.02,0.25,6.92,2020-08-25,2030-05-26,1,0,0
LON03794,KY,Kirk and Sons,Retail,549.23,548.19,550.69,AA,0.0005,0.25,5.68,2020-03-01,2029-02-07,1,0,0
LON03795,KY,Hernandez-Williams,Shipping,529.62,464.44,468.22,B,0.05,0.25,3.59,2024-05-24,2027-10-27,1,30,0
LON03796,KY,"Williamson, Arias and Sullivan",InvestmentHoldCo,760.56,678.61,692.66,BB,0.02,0.35,7.49,2023-12-08,2029-12-02,1,60,0
LON03797,KY,Lozano-Smith,PrivateWealth,467.91,444.79,459.27,BBB,0.005,0.25,7.71,2023-12-09,2028-04-14,2,0,0
LON03798,BM,Peters-Davis,Hospitality,1062.12,1002.55,1049.11,A,0.001,0.45,8.47,2023-07-27,2026-07-09,1,30,0
LON03799,JE,"Harris, Harmon and Perez",Hospitality,660.04,563.04,569.66,A,0.001,0.25,8.46,2023-01-01,2026-02-26,1,0,0
LON03800,BM,"Fox, Huang and Collins",RealEstate,611.77,501.94,522.08,A,0.001,0.25,3.24,2022-04-25,2031-09-17,1,90,0
LON03801,BM,"Walker, May and Pearson",RealEstate,558.6,455.9,476.89,BBB,0.005,0.25,5.94,2021-10-16,2026-04-29,3,60,0
LON03802,BM,Cross Ltd,Technology,509.92,454.65,462.01,BB,0.02,0.35,5.44,2021-06-13,2030-07-12,1,60,0
LON03803,KY,Mcgee-Allen,Hospitality,461.19,437.26,452.9,BBB,0.005,0.25,5.86,2022-02-19,2025-04-30,1,0,0
LON03804,BM,Brock Inc,Energy,983.93,845.43,878.78,B,0.05,0.35,6.75,2024-04-06,2031-10-08,1,60,0
LON03805,KY,Price LLC,RealEstate,377.45,316.22,329.07,A,0.001,0.35,8.6,2019-12-08,2021-12-02,1,90,0
LON03806,KY,Odom-Lopez,Energy,216.64,191.88,197.91,BB,0.02,0.25,5.49,2022-10-30,2024-05-27,1,0,0
LON03807,BM,"Graves, Garcia and Davila",RealEstate,821.83,634.92,654.78,BBB,0.005,0.25,8.95,2021-01-22,2030-11-20,1,60,0
LON03808,BM,Ramos LLC,PrivateWealth,537.47,455.21,472.05,BB,0.02,0.35,8.53,2024-05-20,2034-03-16,1,30,0
LON03809,KY,"Sims, Fisher and Moreno",RealEstate,439.82,433.08,448.53,AAA,0.0001,0.35,3.56,2020-07-08,2029-09-20,1,0,0
LON03810,KY,Armstrong-Ramirez,Technology,1253.11,1090.8,1097.78,A,0.001,0.45,8.27,2023-11-09,2025-02-24,1,0,0
LON03811,KY,Kramer-Holt,Hospitality,751.52,678.1,680.97,BBB,0.005,0.45,5.19,2022-05-27,2030-01-10,1,30,0
LON03812,KY,Young-Harvey,Shipping,267.22,227.28,232.96,AA,0.0005,0.25,3.24,2024-06-08,2027-01-05,1,0,0
LON03813,KY,Mcmillan-Reynolds,Energy,683.02,536.18,536.4,B,0.05,0.25,7.32,2023-02-07,2029-10-06,1,90,0
LON03814,GU,"Jimenez, Kennedy and Lambert",Shipping,2288.65,2274.3,2316.46,B,0.05,0.6,3.38,2022-03-31,2027-01-27,1,0,0
LON03815,KY,Schaefer-Reilly,Technology,864.51,684.63,713.21,BBB,0.005,0.6,8.31,2024-05-10,2031-12-18,1,0,0
LON03816,JE,"Harvey, Miles and Brown",InvestmentHoldCo,594.55,514.08,523.56,BBB,0.005,0.25,7.67,2019-10-09,2029-09-20,1,0,0
LON03817,BM,Chung LLC,Hospitality,704.38,630.07,643.94,BBB,0.005,0.45,6.97,2019-11-10,2026-10-23,1,0,0
LON03818,GU,Sanders-Le,Technology,1168.97,928.13,947.39,BBB,0.005,0.6,6.12,2022-09-01,2024-09-24,1,0,0
LON03819,KY,Anderson-Barnes,Hospitality,1119.05,881.89,897.07,BBB,0.005,0.25,3.04,2020-08-17,2023-04-17,1,0,0
LON03820,GU,"Torres, Stafford and Henry",Shipping,794.39,791.69,815.69,BB,0.02,0.25,5.21,2019-12-20,2024-02-26,2,0,0
LON03821,KY,"Jones, Alvarez and Webb",Technology,811.42,641.98,654.83,A,0.001,0.35,8.25,2022-06-09,2023-08-01,1,0,0
LON03822,GU,"Martinez, Foster and Hill",Technology,438.63,421.59,430.25,B,0.05,0.25,7.31,2020-03-30,2029-12-05,1,0,0
LON03823,BM,Hayes-Mitchell,Retail,979.89,861.2,873.16,AA,0.0005,0.35,7.23,2024-05-07,2029-03-23,1,0,0
LON03824,BM,"Dudley, Murphy and White",PrivateWealth,472.6,370.59,378.69,B,0.05,0.6,6.55,2022-10-18,2029-11-25,2,60,0
LON03825,BM,Schneider-Hunt,InvestmentHoldCo,773.39,618.97,649.05,BBB,0.005,0.25,8.21,2022-04-19,2024-05-04,1,60,0
LON03826,KY,Johnson-Turner,PrivateWealth,455.74,368.17,377.66,BBB,0.005,0.25,4.88,2023-02-27,2024-08-27,1,30,0
LON03827,KY,Rowe LLC,Energy,1098.43,876.45,899.69,BBB,0.005,0.45,6.6,2021-12-07,2030-02-26,2,0,0
LON03828,JE,"Anderson, Elliott and Mitchell",Technology,1070.13,951.5,957.91,BBB,0.005,0.25,5.53,2022-09-05,2029-10-20,1,60,0
LON03829,KY,Pacheco-Griffin,InvestmentHoldCo,235.59,221.16,225.23,BB,0.02,0.45,6.18,2020-11-30,2030-03-12,1,0,0
LON03830,KY,Harper Inc,Technology,830.7,825.7,833.93,A,0.001,0.35,7.67,2022-02-21,2025-12-01,1,90,0
LON03831,JE,Silva-Bowers,Retail,2764.98,2722.71,2857.57,B,0.05,0.6,4.07,2023-01-07,2024-04-25,1,0,0
LON03832,GU,Blackwell LLC,PrivateWealth,1703.2,1653.52,1705.73,A,0.001,0.25,5.2,2021-07-04,2027-07-20,1,0,0
LON03833,KY,Davis-Fuentes,Retail,1451.09,1158.09,1159.08,BB,0.02,0.25,6.51,2023-11-04,2032-03-22,1,90,0
LON03834,BM,Green Group,Retail,1299.73,1114.83,1130.22,A,0.001,0.25,4.22,2021-10-14,2029-01-10,1,60,0
LON03835,GU,Frost Ltd,Hospitality,691.77,594.86,598.66,B,0.05,0.45,5.56,2022-03-07,2026-09-26,1,0,0
LON03836,BM,Wilson-Coleman,Technology,580.49,577.68,587.51,B,0.05,0.35,4.47,2022-04-19,2028-11-20,1,60,0
LON03837,BM,"Dyer, Cochran and Nguyen",Technology,559.47,468.94,483.9,BB,0.02,0.35,8.55,2021-11-29,2023-06-10,1,0,0
LON03838,BM,Ortiz LLC,RealEstate,1033.8,967.27,1011.83,BB,0.02,0.25,7.44,2021-08-27,2023-07-19,1,30,0
LON03839,BM,Chase-Lowe,Retail,649.97,638.97,651.19,AAA,0.0001,0.35,4.38,2020-08-27,2028-04-28,1,0,0
LON03840,KY,Ingram-Spears,Shipping,821.74,724.09,749.91,BB,0.02,0.25,3.97,2021-03-10,2023-10-23,2,60,0
LON03841,KY,"Cervantes, Marsh and Bond",Energy,801.24,712.49,727.88,BB,0.02,0.35,5.05,2023-04-10,2031-08-07,1,0,0
LON03842,GU,Stone and Sons,Technology,1432.63,1108.78,1139.22,AAA,0.0001,0.45,8.9,2022-01-06,2023-07-22,1,0,0
LON03843,KY,"Myers, Butler and Campbell",Energy,475.36,441.47,443.22,BBB,0.005,0.45,5.91,2023-05-07,2025-09-16,1,0,0
LON03844,KY,"Delgado, Richardson and Horton",Technology,249.46,212.18,218.06,BBB,0.005,0.35,8.24,2019-07-27,2028-12-15,1,90,0
LON03845,BM,Bryant and Sons,Retail,381.08,332.22,336.1,AA,0.0005,0.6,7.67,2020-03-28,2022-12-10,1,30,0
LON03846,GU,Nguyen-Navarro,Energy,394.38,303.56,305.4,BBB,0.005,0.25,5.02,2020-10-16,2029-07-23,1,60,0
LON03847,BM,King-Padilla,InvestmentHoldCo,1403.1,1285.0,1306.45,B,0.05,0.25,5.54,2023-07-31,2025-09-06,1,0,0
LON03848,BM,Wells-Graham,Energy,1627.41,1625.53,1652.0,A,0.001,0.35,7.09,2023-03-18,2024-05-06,1,0,0
LON03849,GU,Gallegos-Munoz,Energy,783.81,685.43,686.19,BB,0.02,0.6,8.13,2019-10-26,2026-06-12,1,0,0
LON03850,BM,Jones-Roberts,Retail,701.54,661.69,669.17,BB,0.02,0.45,5.16,2024-06-26,2030-05-22,1,0,0
LON03851,BM,Nguyen-Mendoza,Shipping,867.62,749.17,752.0,A,0.001,0.35,3.27,2022-04-20,2028-04-28,1,0,0
LON03852,KY,"Ramirez, Smith and Fitzgerald",RealEstate,2499.93,2020.72,2050.08,AA,0.0005,0.25,3.8,2021-10-17,2023-07-05,1,0,0
LON03853,GU,Tucker Inc,Retail,1166.49,1108.94,1136.41,B,0.05,0.25,3.13,2021-07-09,2024-10-16,1,0,0
LON03854,BM,"Fisher, Sawyer and Ross",RealEstate,590.5,454.28,473.52,BB,0.02,0.25,7.03,2023-11-25,2031-02-03,1,0,0
LON03855,KY,Edwards Inc,RealEstate,564.03,467.19,486.39,BBB,0.005,0.25,5.25,2023-09-11,2033-05-12,1,0,0
LON03856,BM,Elliott Inc,RealEstate,2233.45,1766.58,1823.2,BBB,0.005,0.6,3.64,2023-10-04,2030-01-15,1,90,0
LON03857,KY,Hayes-Rogers,Technology,384.29,368.56,371.33,B,0.05,0.35,6.21,2021-07-11,2028-07-09,1,0,0
LON03858,KY,"Kim, King and Mcintyre",Shipping,412.36,336.9,349.4,BB,0.02,0.25,6.02,2020-06-13,2023-07-14,1,0,0
LON03859,JE,Medina-Perez,Hospitality,786.55,763.32,763.6,B,0.05,0.6,6.19,2024-04-21,2031-10-27,1,60,0
LON03860,JE,"Johnson, Mcclain and Garcia",Shipping,951.73,737.14,770.34,B,0.05,0.35,4.3,2022-03-04,2029-06-11,1,0,0
LON03861,JE,"Sosa, Barnes and Liu",Technology,436.71,411.88,414.63,BBB,0.005,0.45,3.38,2023-08-09,2032-12-16,1,90,0
LON03862,GU,Cannon LLC,Retail,292.77,228.74,238.91,BB,0.02,0.25,8.57,2023-08-13,2028-02-07,1,0,0
LON03863,KY,"Mendoza, Jordan and Smith",PrivateWealth,1094.68,954.48,983.28,BBB,0.005,0.25,6.16,2020-10-04,2029-06-04,1,0,0
LON03864,KY,Dalton-Hull,RealEstate,586.49,463.83,475.79,AAA,0.0001,0.25,4.01,2023-06-22,2031-11-03,1,0,0
LON03865,KY,Adams Inc,PrivateWealth,1385.08,1147.49,1198.58,A,0.001,0.45,5.47,2023-06-30,2030-11-18,1,0,0
LON03866,BM,"Brown, Carr and Moore",RealEstate,449.36,365.55,382.09,A,0.001,0.25,3.2,2020-09-05,2022-11-29,1,0,0
LON03867,BM,Collins PLC,PrivateWealth,491.13,394.79,405.19,BBB,0.005,0.25,5.81,2022-12-22,2025-04-21,1,30,0
LON03868,BM,Blake-Williams,PrivateWealth,451.99,450.89,466.84,AA,0.0005,0.6,4.04,2024-02-12,2026-03-22,1,0,0
LON03869,BM,Weaver-Vance,Hospitality,524.82,513.69,516.41,B,0.05,0.25,6.59,2020-05-08,2026-02-03,1,0,0
LON03870,BM,Martinez PLC,RealEstate,1791.99,1466.89,1468.66,BB,0.02,0.35,3.3,2023-01-30,2024-09-01,1,60,0
LON03871,BM,Davis Inc,InvestmentHoldCo,193.17,190.85,197.18,BBB,0.005,0.35,6.52,2020-03-13,2028-09-11,1,30,0
LON03872,BM,Murray Inc,InvestmentHoldCo,707.13,582.78,610.26,B,0.05,0.35,4.82,2021-09-24,2024-12-08,1,0,0
LON03873,KY,Mitchell Inc,Hospitality,407.4,322.69,325.87,BBB,0.005,0.45,5.96,2024-06-09,2033-01-10,2,0,0
LON03874,BM,"Murphy, Perez and Phelps",Technology,278.65,273.95,275.59,BBB,0.005,0.35,6.29,2023-03-19,2032-07-23,1,60,0
LON03875,BM,Roberts LLC,Technology,274.36,234.93,244.17,BB,0.02,0.25,5.55,2020-07-20,2022-04-15,1,0,0
LON03876,KY,"Estrada, Santos and Richardson",Technology,1968.34,1842.62,1912.55,AAA,0.0001,0.25,4.33,2022-01-27,2026-04-02,1,0,0
LON03877,BM,"Daugherty, Martin and Weiss",Hospitality,756.89,737.63,750.84,BBB,0.005,0.25,5.59,2021-04-17,2030-07-01,1,0,0
LON03878,BM,"Murphy, Mcmahon and Wilson",Shipping,1251.09,964.57,1004.61,BBB,0.005,0.45,4.09,2023-10-16,2026-08-12,2,0,0
LON03879,KY,Bridges-Atkinson,InvestmentHoldCo,1096.0,945.99,959.4,BB,0.02,0.45,6.0,2021-04-09,2024-06-08,1,30,0
LON03880,BM,"Anderson, Gutierrez and Wood",Retail,409.06,335.89,344.45,A,0.001,0.25,3.83,2023-12-02,2025-05-27,2,90,0
LON03881,GU,Boone Inc,Technology,618.92,591.88,620.35,AA,0.0005,0.35,3.86,2023-04-25,2025-07-03,1,30,0
LON03882,KY,Waters LLC,Technology,926.5,743.81,746.44,A,0.001,0.25,5.71,2020-01-31,2029-03-22,1,90,0
LON03883,JE,Lopez-Holt,PrivateWealth,1289.38,1144.87,1161.39,AA,0.0005,0.45,4.23,2022-10-05,2027-09-09,1,0,0
LON03884,BM,"Brock, Williams and Fisher",Retail,619.43,595.93,615.94,BB,0.02,0.35,5.57,2023-08-11,2025-12-14,1,30,0
LON03885,BM,Williams Ltd,Technology,524.41,495.05,513.14,B,0.05,0.25,8.22,2024-02-08,2028-11-18,1,0,0
LON03886,GU,Wyatt-Phillips,Technology,110.69,89.38,89.87,BB,0.02,0.35,4.95,2020-07-11,2027-03-17,1,90,0
LON03887,BM,Brown Group,Retail,551.68,451.15,464.1,A,0.001,0.25,7.41,2022-10-13,2024-06-04,2,30,0
LON03888,KY,"Kim, Miller and Collins",Energy,380.64,374.19,379.73,B,0.05,0.35,4.48,2023-07-29,2027-12-01,1,0,0
LON03889,GU,"Mckee, Lambert and Jones",InvestmentHoldCo,2157.59,1683.14,1737.44,A,0.001,0.35,6.33,2020-07-05,2025-01-14,2,90,0
LON03890,KY,"Hooper, Mcmillan and Carpenter",RealEstate,2540.34,2538.39,2543.26,BB,0.02,0.25,5.39,2023-08-15,2028-01-21,1,0,0
LON03891,KY,"Cantu, Kent and Carter",Shipping,357.73,324.33,337.83,A,0.001,0.35,8.51,2024-05-23,2025-08-06,1,30,0
LON03892,BM,Pierce and Sons,RealEstate,1640.12,1488.25,1495.0,B,0.05,0.6,3.12,2020-12-25,2030-12-05,1,0,0
LON03893,KY,Rodriguez-Mcfarland,Technology,3180.72,2553.91,2646.79,BBB,0.005,0.35,4.33,2022-07-06,2031-12-12,1,0,0
LON03894,GU,Alvarez-Sanders,Shipping,498.73,417.65,424.53,B,0.05,0.35,4.73,2020-08-08,2028-05-24,1,0,0
LON03895,BM,"Johnson, Osborne and Ward",InvestmentHoldCo,300.9,271.96,273.53,BBB,0.005,0.6,8.5,2023-04-05,2029-08-09,1,90,0
LON03896,KY,"Mendoza, Shannon and Smith",RealEstate,276.67,241.91,246.25,AA,0.0005,0.6,7.54,2019-11-04,2027-04-08,2,60,0
LON03897,JE,"Klein, Soto and Bennett",Hospitality,1518.44,1430.7,1495.87,A,0.001,0.35,8.64,2023-11-21,2026-04-29,1,0,0
LON03898,BM,Henderson-Mitchell,Retail,1035.89,887.46,904.44,BB,0.02,0.25,5.8,2024-02-17,2027-10-25,1,90,0
LON03899,KY,Beck-Robinson,Shipping,486.68,421.24,435.92,AAA,0.0001,0.25,3.76,2024-02-17,2027-10-06,2,90,0
LON03900,KY,Beard-Lozano,PrivateWealth,1202.23,947.34,973.65,A,0.001,0.6,3.25,2021-01-27,2023-04-10,1,0,0
LON03901,BM,Martin LLC,Retail,2425.4,2220.64,2283.44,A,0.001,0.35,3.54,2020-12-03,2025-12-28,1,60,0
LON03902,KY,Diaz Inc,Hospitality,405.9,312.78,323.03,BBB,0.005,0.45,4.06,2020-01-31,2024-07-02,3,0,0
LON03903,BM,Powers Inc,Shipping,260.52,228.22,237.9,B,0.05,0.25,8.68,2023-07-21,2026-09-24,1,0,0
LON03904,BM,Hutchinson-Stevens,InvestmentHoldCo,573.49,560.0,572.36,BB,0.02,0.25,7.2,2022-09-05,2032-07-05,1,30,0
LON03905,BM,"Shaffer, Williams and Anderson",PrivateWealth,965.44,759.8,786.06,AAA,0.0001,0.25,8.34,2020-12-06,2022-08-28,1,0,0
LON03906,BM,Murphy PLC,Technology,805.88,785.6,789.56,AA,0.0005,0.45,6.5,2022-10-01,2025-12-20,1,0,0
LON03907,BM,Black-Pearson,RealEstate,576.91,516.78,530.12,BB,0.02,0.45,6.94,2022-09-18,2029-05-22,1,0,0
LON03908,KY,Weeks-Taylor,Shipping,938.85,890.37,891.42,A,0.001,0.25,8.2,2022-04-02,2025-02-13,1,60,0
LON03909,GU,Aguilar-Clark,PrivateWealth,366.59,317.76,322.63,AA,0.0005,0.35,3.09,2022-06-17,2024-01-04,2,0,0
LON03910,KY,Wright LLC,Energy,500.93,428.3,434.17,BBB,0.005,0.25,6.51,2023-03-15,2025-07-25,1,0,0
LON03911,KY,"Vargas, King and Harris",Shipping,299.78,263.01,265.31,A,0.001,0.25,7.09,2020-02-19,2023-03-23,1,60,0
LON03912,KY,Poole LLC,Retail,1250.64,1012.7,1046.98,A,0.001,0.35,4.55,2021-05-15,2029-03-11,1,0,0
LON03913,JE,Reyes and Sons,InvestmentHoldCo,412.42,319.86,327.02,BB,0.02,0.45,6.6,2023-12-12,2026-06-03,1,0,0
LON03914,JE,"Simmons, Graham and Walsh",InvestmentHoldCo,431.55,373.89,386.48,A,0.001,0.25,6.9,2020-12-20,2026-06-19,1,0,0
LON03915,BM,"Hebert, Lee and Ramirez",Technology,425.6,331.72,343.01,BBB,0.005,0.25,7.45,2023-06-30,2030-02-21,2,0,0
LON03916,KY,Chaney-Miller,Technology,513.16,510.33,527.3,BBB,0.005,0.35,7.96,2023-06-06,2033-02-05,1,0,0
LON03917,BM,"Robinson, Johnson and Anderson",Shipping,169.61,147.7,148.47,A,0.001,0.25,8.25,2024-02-03,2026-07-01,1,0,0
LON03918,KY,"Schneider, Barker and Richardson",Retail,303.06,269.39,279.93,A,0.001,0.45,6.65,2021-10-06,2027-06-25,2,0,0
LON03919,KY,Carr Ltd,PrivateWealth,603.09,482.76,486.02,BBB,0.005,0.35,8.53,2019-12-28,2027-11-17,1,60,0
LON03920,GU,Stanley Inc,PrivateWealth,898.46,704.07,708.03,AA,0.0005,0.25,4.55,2020-11-12,2023-09-27,2,0,0
LON03921,BM,Thomas-Lynn,Retail,474.03,446.95,452.68,A,0.001,0.25,5.96,2021-01-06,2025-01-19,2,0,0
LON03922,BM,Anderson-Diaz,Technology,393.22,341.66,353.32,A,0.001,0.35,6.36,2019-12-10,2024-03-27,1,0,0
LON03923,JE,Ellis and Sons,Retail,461.44,436.13,441.38,BBB,0.005,0.45,8.92,2019-11-20,2022-07-17,2,0,0
LON03924,BM,Cameron-Cantrell,PrivateWealth,1390.67,1373.76,1376.68,BB,0.02,0.25,3.4,2020-08-20,2025-08-13,2,0,0
LON03925,BM,Fowler Inc,Technology,831.89,666.02,683.26,BBB,0.005,0.6,6.6,2023-11-18,2029-01-09,2,0,0
LON03926,KY,Miller-Webb,InvestmentHoldCo,313.93,269.39,273.95,BBB,0.005,0.6,6.36,2022-04-19,2025-04-29,1,30,0
LON03927,BM,Wilson Ltd,RealEstate,1752.18,1410.12,1466.99,BBB,0.005,0.25,3.77,2022-12-10,2030-11-30,1,0,0
LON03928,GU,West Ltd,Retail,787.68,732.34,765.95,AA,0.0005,0.35,3.12,2019-10-04,2024-08-04,2,60,0
LON03929,GU,Daniels-Whitaker,RealEstate,2226.96,1988.11,2042.2,BBB,0.005,0.25,4.35,2024-06-12,2031-01-02,1,0,0
LON03930,BM,Howard and Sons,Energy,2293.43,2073.74,2176.51,A,0.001,0.25,3.45,2024-03-10,2031-11-27,1,0,0
LON03931,KY,Valdez-Perry,Hospitality,303.42,248.08,248.79,BB,0.02,0.35,7.75,2021-12-31,2031-07-15,1,60,0
